sample,tumor_expression,normal_mean,normal_sd_used,z_score,two_sided_gaussian_p,DEG_label,abs_z_ge_threshold,MPL_GISTIC,cis_SCNA_event,DEG_if_cis_SCNA_excluded
TCGA-A7-A5ZV-01,3.1664,3.06646460176991,0.673992692165813,0.14827371185428811,0.8821267609199415,0,0,1,0,0
TCGA-AC-A23C-01,1.4399,3.06646460176991,0.673992692165813,-2.4133267625544956,0.015807640546589195,0,0,0,0,0
TCGA-AR-A255-01,1.117,3.06646460176991,0.673992692165813,-2.8924120757236795,0.0038229616875600676,1,1,-1,0,1
TCGA-AR-A2LK-01,1.3654,3.06646460176991,0.673992692165813,-2.523862085661043,0.011607345594517274,0,0,-1,0,0
TCGA-AR-A5QM-01,1.9552,3.06646460176991,0.673992692165813,-1.6487784136041066,0.09919303885748511,0,0,0,0,0
TCGA-B6-A0X4-01,2.4677,3.06646460176991,0.673992692165813,-0.8883844123677898,0.37433400721097276,0,0,0,0,0
TCGA-B6-A0X7-01,2.2935,3.06646460176991,0.673992692165813,-1.146844188007529,0.2514460228523812,0,0,0,0,0
TCGA-B6-A2IU-01,1.0882,3.06646460176991,0.673992692165813,-2.93514250935413,0.003333945307621897,1,1,0,0,1
TCGA-BH-A0C0-01,2.3849,3.06646460176991,0.673992692165813,-1.011234409055335,0.3119042506208433,0,0,1,0,0
TCGA-BH-A0DE-01,1.1649,3.06646460176991,0.673992692165813,-2.8213430559008117,0.004782303137423707,1,1,-1,0,1
TCGA-BH-A0DX-01,1.5143,3.06646460176991,0.673992692165813,-2.302939809009165,0.021282229929857968,0,0,0,0,0
TCGA-BH-A1F5-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,0,0,1
TCGA-C8-A12X-01,1.0721,3.06646460176991,0.673992692165813,-2.959030008710042,0.0030860904780634683,1,1,0,0,1
TCGA-D8-A140-01,2.7968,3.06646460176991,0.673992692165813,-0.40010018640316086,0.6890827269365358,0,0,0,0,0
TCGA-D8-A1JE-01,1.3048,3.06646460176991,0.673992692165813,-2.6137740397584497,0.008954823821804585,0,0,-1,0,0
TCGA-D8-A1JG-01,2.069,3.06646460176991,0.673992692165813,-1.47993385293934,0.13889090023704728,0,0,0,0,0
TCGA-D8-A1XB-01,1.6645,3.06646460176991,0.673992692165813,-2.0800887280614675,0.037517395292033365,0,0,0,0,0
TCGA-D8-A27V-01,1.7783,3.06646460176991,0.673992692165813,-1.9112441673967009,0.05597321036636182,0,0,0,0,0
TCGA-E2-A14R-01,1.6591,3.06646460176991,0.673992692165813,-2.088100684367177,0.03678875334080618,0,0,1,0,0
TCGA-E9-A1NG-01,1.0117,3.06646460176991,0.673992692165813,-3.048645223685014,0.002298757766349217,1,1,0,0,1
TCGA-E9-A1RG-01,1.3647,3.06646460176991,0.673992692165813,-2.524900672589561,0.011573099430435036,0,0,-1,0,0
TCGA-EW-A6SB-01,2.5144,3.06646460176991,0.673992692165813,-0.8190958272795238,0.41273174242870675,0,0,1,0,0
TCGA-GM-A2DB-01,1.1245,3.06646460176991,0.673992692165813,-2.881284358632416,0.003960581442225656,1,1,0,0,1
TCGA-A1-A0SG-01,2.2178,3.06646460176991,0.673992692165813,-1.2591599458486786,0.20797256573316722,0,0,0,0,0
TCGA-A2-A0YK-01,2.3716,3.06646460176991,0.673992692165813,-1.030967560697175,0.3025560322711108,0,0,1,0,0
TCGA-A2-A1FX-01,1.702,3.06646460176991,0.673992692165813,-2.0244501426051515,0.04292385695177701,0,0,-1,0,0
TCGA-AN-A0XL-01,2.4023,3.06646460176991,0.673992692165813,-0.9854181054036045,0.32441873986941105,0,0,0,0,0
TCGA-AO-A128-01,3.4901,3.06646460176991,0.673992692165813,0.6285459815132071,0.5296463345386634,0,0,1,0,0
TCGA-AQ-A04H-01,1.8157,3.06646460176991,0.673992692165813,-1.8557539515016017,0.06348863688040074,0,0,0,0,0
TCGA-AR-A24S-01,1.8801,3.06646460176991,0.673992692165813,-1.760203954077955,0.07837323181183466,0,0,1,0,0
TCGA-B6-A0WT-01,3.1376,3.06646460176991,0.673992692165813,0.1055432782238376,0.9159447306777184,0,0,0,0,0
TCGA-B6-A0X5-01,1.9069,3.06646460176991,0.673992692165813,-1.7204409116718415,0.08535232570802136,0,0,0,0,0
TCGA-BH-A0C1-01,2.2972,3.06646460176991,0.673992692165813,-1.1413545142425054,0.25372242502682,0,0,-1,0,0
TCGA-BH-A6R9-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,0,0,1
TCGA-C8-A278-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,2,1,0
TCGA-D8-A1XT-01,1.537,3.06646460176991,0.673992692165813,-2.2692599186129416,0.023252524417280162,0,0,2,1,0
TCGA-D8-A1Y3-01,0.6045,3.06646460176991,0.673992692165813,-3.652806076959997,0.00025939012554647564,1,1,1,0,1
TCGA-E2-A156-01,1.6556,3.06646460176991,0.673992692165813,-2.0932936190097666,0.03632295192214345,0,0,0,0,0
TCGA-E2-A15C-01,1.2292,3.06646460176991,0.673992692165813,-2.7259414280383822,0.006411837532496635,0,0,0,0,0
TCGA-E2-A15P-01,1.9451,3.06646460176991,0.673992692165813,-1.6637637392870077,0.09615965296150873,0,0,-1,0,0
TCGA-E2-A1IE-01,0.9198,3.06646460176991,0.673992692165813,-3.1849968504432926,0.001447555836778956,1,1,0,0,1
TCGA-E9-A1QZ-01,1.6368,3.06646460176991,0.673992692165813,-2.1211870965185327,0.033906060706823914,0,0,-1,0,0
TCGA-EW-A1J3-01,2.0395,3.06646460176991,0.673992692165813,-1.5237028734983087,0.12758295133598396,0,0,0,0,0
TCGA-LL-A440-01,1.9336,3.06646460176991,0.673992692165813,-1.6808262388269446,0.092796670489648,0,0,0,0,0
TCGA-LL-A740-01,1.2453,3.06646460176991,0.673992692165813,-2.7020539286824707,0.006891258400503371,0,0,0,0,0
TCGA-LL-A8F5-01,0.914,3.06646460176991,0.673992692165813,-3.1936022849938692,0.001405095504261673,1,1,1,0,1
TCGA-OL-A5DA-01,1.589,3.06646460176991,0.673992692165813,-2.1921077467801835,0.0283717275191647,0,0,0,0,0
TCGA-Z7-A8R5-01,0.9195,3.06646460176991,0.673992692165813,-3.1854419591269427,0.0014453309280817513,1,1,-1,0,1
TCGA-A2-A0CK-01,1.5307,3.06646460176991,0.673992692165813,-2.278607200969603,0.022690425503990214,0,0,0,0,0
TCGA-AR-A1AL-01,2.1298,3.06646460176991,0.673992692165813,-1.3897251597195,0.16461235173760574,0,0,0,0,0
TCGA-B6-A0RL-01,2.1194,3.06646460176991,0.673992692165813,-1.4051555940860512,0.1599750155062241,0,0,-1,0,0
TCGA-B6-A0RN-01,1.2079,3.06646460176991,0.673992692165813,-2.7575441445775697,0.00582373492754196,0,0,0,0,0
TCGA-BH-A0BC-01,1.0109,3.06646460176991,0.673992692165813,-3.049832180174749,0.0022896926965678224,1,1,0,0,1
TCGA-BH-A0DP-01,2.3733,3.06646460176991,0.673992692165813,-1.0284452781564888,0.30374041918671746,0,0,0,0,0
TCGA-BH-A18P-01,1.4458,3.06646460176991,0.673992692165813,-2.4045729584427016,0.01619137389572024,0,0,-1,0,0
TCGA-BH-A202-01,1.2624,3.06646460176991,0.673992692165813,-2.6766827337143906,0.0074355006962308345,0,0,0,0,0
TCGA-C8-A3M7-01,2.8651,3.06646460176991,0.673992692165813,-0.29876377609205784,0.7651202917315336,0,0,-1,0,0
TCGA-E2-A1IN-01,2.3888,3.06646460176991,0.673992692165813,-1.0054479961678784,0.3146811785189355,0,0,0,0,0
TCGA-E2-A1IU-01,1.2331,3.06646460176991,0.673992692165813,-2.7201550151509255,0.006525131920099876,0,0,0,0,0
TCGA-E9-A1NF-01,2.552,3.06646460176991,0.673992692165813,-0.7633088722619912,0.4452792120737706,0,0,0,0,0
TCGA-E9-A5FK-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,-1,0,1
TCGA-EW-A6SC-01,0.7448,3.06646460176991,0.673992692165813,-3.4446435825727666,0.0005718128456927727,1,1,0,0,1
TCGA-A1-A0SD-01,1.912,3.06646460176991,0.673992692165813,-1.7128740640497826,0.08673571068432316,0,0,-1,0,0
TCGA-A2-A0T0-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,1,0,1
TCGA-A2-A0YC-01,2.0061,3.06646460176991,0.673992692165813,-1.573258306944734,0.11565901917498995,0,0,0,0,0
TCGA-A2-A4S3-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,0,0,1
TCGA-AN-A0XO-01,1.813,3.06646460176991,0.673992692165813,-1.8597599296544567,0.06291949888699634,0,0,0,0,0
TCGA-AO-A03N-01,0.0,3.06646460176991,0.673992692165813,-4.549700074515809,5.372243278650406e-06,1,1,-1,0,1
TCGA-AR-A0U3-01,0.9138,3.06646460176991,0.673992692165813,-3.1938990241163028,0.0014036520479753709,1,1,-1,0,1
TCGA-AR-A2LQ-01,2.2762,3.06646460176991,0.673992692165813,-1.172512122098043,0.2409915081517857,0,0,1,0,0
TCGA-BH-A0BZ-01,0.9971,3.06646460176991,0.673992692165813,-3.0703071796226733,0.002138387131882763,1,1,1,0,1
TCGA-BH-A0RX-01,1.6839,3.06646460176991,0.673992692165813,-2.0513050331854,0.040237250640234645,0,0,0,0,0
TCGA-C8-A1HE-01,1.9487,3.06646460176991,0.673992692165813,-1.6584224350832013,0.09723223136488436,0,0,0,0,0
TCGA-C8-A26Z-01,2.1069,3.06646460176991,0.673992692165813,-1.4237017892381567,0.15453281556319967,0,0,0,0,0
TCGA-C8-A8HP-01,2.5334,3.06646460176991,0.673992692165813,-0.7909056106483242,0.42899907408041954,0,0,0,0,0
TCGA-D8-A1JC-01,1.4952,3.06646460176991,0.673992692165813,-2.3312783952015814,0.019738684681908085,0,0,-1,0,0
TCGA-D8-A1JM-01,2.4109,3.06646460176991,0.673992692165813,-0.9726583231389562,0.3307231453224618,0,0,0,0,0
TCGA-D8-A27M-01,2.4827,3.06646460176991,0.673992692165813,-0.8661289781852632,0.3864194354471486,0,0,1,0,0
TCGA-E2-A1LA-01,0.7643,3.06646460176991,0.673992692165813,-3.4157115181354825,0.0006361560190088161,1,1,0,0,1
TCGA-E2-A1LH-01,2.8093,3.06646460176991,0.673992692165813,-0.381553991251056,0.7027922163783078,0,0,0,0,0
TCGA-E9-A247-01,0.6103,3.06646460176991,0.673992692165813,-3.6442006424094195,0.0002682241215377778,1,1,-1,0,1
TCGA-EW-A1J5-01,2.928,3.06646460176991,0.673992692165813,-0.20543932208666404,0.8372289008135261,0,0,0,0,0
TCGA-EW-A1P7-01,3.0883,3.06646460176991,0.673992692165813,0.03239708454393413,0.9741553874661107,0,0,0,0,0
TCGA-EW-A1PA-01,2.8355,3.06646460176991,0.673992692165813,-0.3426811662122429,0.7318383329441054,0,0,0,0,0
TCGA-EW-A2FR-01,1.0573,3.06646460176991,0.673992692165813,-2.980988703770135,0.0028731939100501086,1,1,-1,0,1
TCGA-OK-A5Q2-01,2.0356,3.06646460176991,0.673992692165813,-1.5294892863857652,0.12614319300811389,0,0,0,0,0
TCGA-OL-A66N-01,1.2739,3.06646460176991,0.673992692165813,-2.659620234174454,0.007822880270936685,0,0,-1,0,0
TCGA-AC-A2QH-01,1.18064878186,3.06646460176991,0.673992692165813,-2.797976657358132,0.005142382886463649,0,0,0,0,0
TCGA-AR-A250-01,1.5535,3.06646460176991,0.673992692165813,-2.244778941012162,0.024782327338109002,0,0,1,0,0
TCGA-B6-A0WS-01,2.698,3.06646460176991,0.673992692165813,-0.5466893128854015,0.5845921976699466,0,0,0,0,0
TCGA-B6-A0WW-01,1.7862,3.06646460176991,0.673992692165813,-1.8995229720605702,0.05749574916140702,0,0,-1,0,0
