gene,scna_count,scna_frequency,mutation_count,mutation_frequency,combined_count,combined_frequency,selected_top500
TMEM89,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
TMPRSS13,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
TMX4,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
TNFAIP2,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
TOP2B,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
TRAT1,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
TRGC1,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
TRIP6,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
TRMT112,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
TRMT61A,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
TUBA4A,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
UBIAD1,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
UFSP1,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
UGT2B28,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
UQCRC1,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
USP19,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
USP2,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
VAPA,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
VRK1,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
VSTM4,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
WDR16,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
WDR34,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
WNT4,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
ZBTB6,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
ZMYND19,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
ZNF408,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
ZNF501,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
ZP3,7,0.008985879332477536,2,0.0025673940949935813,9,0.011553273427471117,False
ADAD1,6,0.007702182284980745,4,0.005134788189987163,9,0.011553273427471117,False
DIS3L,6,0.007702182284980745,4,0.005134788189987163,9,0.011553273427471117,False
DLGAP5,6,0.007702182284980745,4,0.005134788189987163,9,0.011553273427471117,False
EXOSC3,6,0.007702182284980745,4,0.005134788189987163,9,0.011553273427471117,False
GPR141,6,0.007702182284980745,4,0.005134788189987163,9,0.011553273427471117,False
OR51V1,6,0.007702182284980745,4,0.005134788189987163,9,0.011553273427471117,False
TBCK,6,0.007702182284980745,4,0.005134788189987163,9,0.011553273427471117,False
TOP3A,6,0.007702182284980745,4,0.005134788189987163,9,0.011553273427471117,False
ALKBH5,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
AMBP,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
ANKZF1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
AP4B1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
APBB3,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
APOBEC3B,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
AQP12A,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
ARFGAP3,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
ARHGEF37,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
ARIH2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
ASB1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
ATG14,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
ATG9A,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
BEND5,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
C10orf88,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
C2orf43,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
C2orf69,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
CAPN10,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
CASP10,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
CCDC13,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
CCR2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
CDC14A,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
CDS1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
CLPX,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
COL27A1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
CPSF2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
CROT,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
CSNK1A1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
CSNK1E,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
CYP51A1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
DCLRE1B,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
DCTN4,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
DDX51,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
DHX34,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
DNER,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
DOLPP1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
DYNC1I2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
ERAP1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
FAM189A2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
FAM71B,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
FAM71D,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
FBXO34,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
FBXO39,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
FGL2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
FIBCD1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
FUBP3,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
GALNT9,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
GAP43,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
GCFC2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
GJB4,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
GPR39,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
GRIN2D,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
GTF3C3,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
GTPBP10,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
GUF1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
HHATL,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
HIAT1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
HPS5,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
IFNAR2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
INHA,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
INPP5F,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
KATNA1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
KDM2B,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
KLF7,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
KLHL28,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
KLHL29,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
KTN1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
LANCL3,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
LCTL,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
LDHA,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
LONRF3,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
MORC3,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
MPHOSPH9,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
MRPL3,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
MSI1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
MTERF,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
NDUFA10,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
NKTR,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
NOA1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
NOC4L,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
NOX5,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
NPDC1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
NSFL1C,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
OR1A2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
OR51D1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
OR51E1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
OR52I2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
OR5K1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PADI2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PAEP,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PALMD,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PAPSS1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PARP6,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PCDHA4,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PCDHA5,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PEG10,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PGAP2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PIAS1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PICK1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PIK3CG,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PIK3IP1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PIP5K1B,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PLEKHA7,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
POLR2B,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PRKACG,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
PRPF39,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
RALGDS,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
REST,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
RNPEPL1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
SAA2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
SAAL1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
SASS6,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
SDHB,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
SLC14A1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
SLC25A20,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
SLC34A3,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
SLC38A1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
SLC5A12,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
SMC5,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
SOD1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
SOX30,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
SPHK2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
STX2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
SURF6,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
TAPT1,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
TBC1D13,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
TBPL2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
TFG,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
TMPRSS11D,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
TRIM5,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
TRMT10C,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
TRMT13,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
UBR7,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
USP39,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
XPNPEP2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
ZC3H4,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
ZDHHC9,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
ZSCAN29,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
ZSWIM2,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
ZWILCH,6,0.007702182284980745,3,0.0038510911424903724,9,0.011553273427471117,False
LOXL3,5,0.006418485237483954,5,0.006418485237483954,9,0.011553273427471117,False
ABCE1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
ADD3,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
ADSL,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
ALDH1A1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
ARAP2,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
ATL3,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
ATXN7L2,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
BMPR2,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
C14orf37,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
CACNA1I,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
CAMK2A,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
CCDC148,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
CDHR3,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
CHCHD6,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
CHST11,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
CLEC10A,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
CNGA4,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
DACT1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
DCAF17,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
DDX58,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
DEPDC4,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
DIS3L2,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
ENPEP,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
ETNPPL,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
FBXO40,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
FBXW8,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
GGA1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
GORASP2,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
HHLA2,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
HPS4,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
IL2RB,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
ITGA4,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
JAKMIP2,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
KCMF1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
KCNK13,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
KIF1C,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
KLHL30,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
KRT6A,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
KRT75,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
LARP7,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
LARS,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
LGALS12,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
MAT2A,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
MCTP1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
MLTK,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
NFE2L2,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
NHLRC2,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
NPAS1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
OBFC1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
OPRD1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
OR52B2,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
OR52J3,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
OTUD4,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
PAPLN,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
PCDH12,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
PCDHAC1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
PCYOX1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
PKD2L1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
POPDC2,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
PPP2CA,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
PRMT3,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
RAPH1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
RBM20,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
RFPL2,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
SEL1L3,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
SERPINE1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
SIX4,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
SLC26A5,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
SLC41A3,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
SMARCAD1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
SMTNL2,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
SORT1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
SPACA1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
SPATA31E1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
STK17B,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
STK32A,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
STOX1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
TCERG1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
TCOF1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
TEAD1,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
TMCO6,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
UTP14A,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
YIPF6,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
ZFYVE26,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
ZNF148,5,0.006418485237483954,4,0.005134788189987163,9,0.011553273427471117,False
APLF,4,0.005134788189987163,6,0.007702182284980745,9,0.011553273427471117,False
FAHD2A,4,0.005134788189987163,6,0.007702182284980745,9,0.011553273427471117,False
ACTG2,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
AMOT,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
ARHGEF6,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
BANK1,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
BTK,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
CAMTA2,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
CATSPER3,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
CCDC178,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
CD68,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
CENPI,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
COL25A1,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
COQ5,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
CSF2RB,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
DAPK1,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
EXOSC9,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
FCHSD1,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
FLRT2,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
FMNL2,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
GABRA4,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
GTF2IRD2,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
HELQ,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
HEPHL1,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
HPD,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
INPP5D,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
KRT84,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
LARP4,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
LIMA1,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
LONRF2,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
MAML3,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
MEI1,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
MTHFD1,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
OR6A2,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
PCDHB15,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
PCDHB16,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
PCDHB17,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
PCDHB5,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
PCDHGA10,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
PCDHGA12,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
PCDHGA5,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
PCDHGA7,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
PCDHGB1,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
PCDHGB4,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
POLR2A,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
POMT2,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
PRDM5,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
RGS3,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
SLC24A1,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
SLIT1,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
SMARCD1,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
SNAPC1,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
TAF7L,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
TBX18,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
TEX11,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
TGFBI,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
TMEM120B,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
TTC30B,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
YTHDC2,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
ZC3H14,4,0.005134788189987163,5,0.006418485237483954,9,0.011553273427471117,False
ABCA1,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
ACOXL,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
AMER3,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
ARMCX2,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
BTRC,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
CWC22,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
CXCR3,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
GUSB,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
HEATR4,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
ITM2A,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
KIAA0368,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
KIAA1328,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
KIF11,3,0.0038510911424903724,6,0.007702182284980745,9,0.011553273427471117,False
