Gene_pair,Number of appearances as partners in the same branch,Rank of number of appearances as partners in the same branch,Branch,Start_gene,Finish_gene
NCALD_0___EFR3A,2,21320.0,0,NCALD,EFR3A
GRHL2_0___RECQL4,2,21320.0,0,GRHL2,RECQL4
CCDC166_0___RAD21,2,21320.0,0,CCDC166,RAD21
TACC1_0___PDE4DIP,2,21320.0,0,TACC1,PDE4DIP
MIR30D_0___ZNF251,2,21320.0,0,MIR30D,ZNF251
MIR30D_0___TACC1,2,21320.0,0,MIR30D,TACC1
TRHR_0___NDUFB9,2,21320.0,0,TRHR,NDUFB9
TRHR_0___ZNF670,2,21320.0,0,TRHR,ZNF670
GRHL2_0___ATAD2,2,21320.0,0,GRHL2,ATAD2
TRHR_0___SPTA1,2,21320.0,0,TRHR,SPTA1
TRHR_0___RAD54B,2,21320.0,0,TRHR,RAD54B
OR2L3_0___RGS7,2,21320.0,0,OR2L3,RGS7
TRHR_0___GATA3,2,21320.0,0,TRHR,GATA3
NCALD_0___TACC1,2,21320.0,0,NCALD,TACC1
GRHL2_0___ARHGAP39,2,21320.0,0,GRHL2,ARHGAP39
CNBD1_1___PDE4DIP,2,21320.0,1,CNBD1,PDE4DIP
NCALD_0___ENPP2,2,21320.0,0,NCALD,ENPP2
NCALD_0___DNAH14,2,21320.0,0,NCALD,DNAH14
TRHR_0___PIK3CA,2,21320.0,0,TRHR,PIK3CA
CCDC166_0___ASAP1,2,21320.0,0,CCDC166,ASAP1
CNBD1_1___ENPP2,2,21320.0,1,CNBD1,ENPP2
TRHR_0___FAM135B,2,21320.0,0,TRHR,FAM135B
TRHR_0___CSMD1,2,21320.0,0,TRHR,CSMD1
TRHR_0___RAB11FIP1,2,21320.0,0,TRHR,RAB11FIP1
TRHR_0___TCHH,2,21320.0,0,TRHR,TCHH
MIR30D_0___PCNXL2,2,21320.0,0,MIR30D,PCNXL2
TRHR_0___OR2AK2,2,21320.0,0,TRHR,OR2AK2
NCALD_0___ATP6V1C1,2,21320.0,0,NCALD,ATP6V1C1
NCALD_0___GRHL2,2,21320.0,0,NCALD,GRHL2
GRHL2_0___RAD21,2,21320.0,0,GRHL2,RAD21
GRHL2_0___POU5F1B,2,21320.0,0,GRHL2,POU5F1B
EPPK1_0___IRF2BP2,2,21320.0,0,EPPK1,IRF2BP2
CA14_0___MTSS1,2,21320.0,0,CA14,MTSS1
TRHR_0___PKHD1L1,2,21320.0,0,TRHR,PKHD1L1
NCALD_0___MIR2053,2,21320.0,0,NCALD,MIR2053
NCALD_0___EPPK1,2,21320.0,0,NCALD,EPPK1
TACC1_0___KCNU1,2,21320.0,0,TACC1,KCNU1
MIR30D_0___TFB2M,2,21320.0,0,MIR30D,TFB2M
COL14A1_0___EIF3H,2,21320.0,0,COL14A1,EIF3H
OR2L3_0___C1orf101,2,21320.0,0,OR2L3,C1orf101
CCDC166_0___RNF139,2,21320.0,0,CCDC166,RNF139
NCALD_0___TRPS1,2,21320.0,0,NCALD,TRPS1
COL14A1_0___MYC,2,21320.0,0,COL14A1,MYC
TAF2_0___LRRC6,2,21320.0,0,TAF2,LRRC6
RUNX1T1_0___NSMCE2,2,21320.0,0,RUNX1T1,NSMCE2
PPFIA1_0___WHSC1L1,2,21320.0,0,PPFIA1,WHSC1L1
CA14_0___ASAP1,2,21320.0,0,CA14,ASAP1
ZNF496_0___OR2T2,2,21320.0,0,ZNF496,OR2T2
NCALD_0___ADSS,2,21320.0,0,NCALD,ADSS
TRIB1_0___AHCTF1,2,21320.0,0,TRIB1,AHCTF1
PPFIA1_0___RGS22,2,21320.0,0,PPFIA1,RGS22
PPFIA1_1___TFB2M,2,21320.0,1,PPFIA1,TFB2M
EPPK1_0___LRRC6,2,21320.0,0,EPPK1,LRRC6
CA14_0___EXO1,2,21320.0,0,CA14,EXO1
CA14_0___ZNF695,2,21320.0,0,CA14,ZNF695
PPFIA1_1___RNF139,2,21320.0,1,PPFIA1,RNF139
TRIB1_0___SPTA1,2,21320.0,0,TRIB1,SPTA1
PPFIA1_1___OR14A16,2,21320.0,1,PPFIA1,OR14A16
GRHL2_0___TRAPPC9,2,21320.0,0,GRHL2,TRAPPC9
PPFIA1_1___PLEKHF2,2,21320.0,1,PPFIA1,PLEKHF2
TRIB1_0___SLC26A7,2,21320.0,0,TRIB1,SLC26A7
COL14A1_0___ANO1,2,21320.0,0,COL14A1,ANO1
NCALD_0___COL14A1,2,21320.0,0,NCALD,COL14A1
NCALD_0___OR2AK2,2,21320.0,0,NCALD,OR2AK2
CA14_0___OR14A16,2,21320.0,0,CA14,OR14A16
COL14A1_0___NIPAL2,2,21320.0,0,COL14A1,NIPAL2
COL14A1_0___CNBD1,2,21320.0,0,COL14A1,CNBD1
CA14_0___ESRP1,2,21320.0,0,CA14,ESRP1
COL14A1_0___EPPK1,2,21320.0,0,COL14A1,EPPK1
RUNX1T1_1___MYC,2,21320.0,1,RUNX1T1,MYC
RUNX1T1_1___WHSC1L1,2,21320.0,1,RUNX1T1,WHSC1L1
ZNF496_0___OR2AK2,2,21320.0,0,ZNF496,OR2AK2
EPPK1_0___COL14A1,2,21320.0,0,EPPK1,COL14A1
RUNX1T1_0___MYC,2,21320.0,0,RUNX1T1,MYC
MIR30D_0___MIR1208,2,21320.0,0,MIR30D,MIR1208
PPFIA1_1___STAR,2,21320.0,1,PPFIA1,STAR
ZNF496_0___PLEC,2,21320.0,0,ZNF496,PLEC
COL14A1_0___DNAH14,2,21320.0,0,COL14A1,DNAH14
GRHL2_0___OR2L3,2,21320.0,0,GRHL2,OR2L3
RUNX1T1_0___ZNF251,2,21320.0,0,RUNX1T1,ZNF251
ZNF496_1___GATA3,2,21320.0,1,ZNF496,GATA3
LRRC6_0___TMEM75,2,21320.0,0,LRRC6,TMEM75
COL14A1_0___ARHGAP39,2,21320.0,0,COL14A1,ARHGAP39
EPPK1_0___DCAF13,2,21320.0,0,EPPK1,DCAF13
RUNX1T1_1___CSMD1,2,21320.0,1,RUNX1T1,CSMD1
MIR30D_0___GRHL2,2,21320.0,0,MIR30D,GRHL2
TRIB1_0___SLC52A2,2,21320.0,0,TRIB1,SLC52A2
LRRC6_0___CYP11B1,2,21320.0,0,LRRC6,CYP11B1
RUNX1T1_0___UBR5,2,21320.0,0,RUNX1T1,UBR5
PPFIA1_0___MED30,2,21320.0,0,PPFIA1,MED30
LRRC6_0___LY6D,2,21320.0,0,LRRC6,LY6D
ZNF496_0___ZNF670,2,21320.0,0,ZNF496,ZNF670
ZNF496_0___CDH1,2,21320.0,0,ZNF496,CDH1
TRIB1_0___ARC,2,21320.0,0,TRIB1,ARC
PPFIA1_0___SETDB1,2,21320.0,0,PPFIA1,SETDB1
CA14_0___RAD21,2,21320.0,0,CA14,RAD21
MIR30D_0___CDC42BPA,2,21320.0,0,MIR30D,CDC42BPA
GRHL2_0___ADSS,2,21320.0,0,GRHL2,ADSS
COL14A1_1___GATA3,2,21320.0,1,COL14A1,GATA3
ZNF496_0___HHLA1,2,21320.0,0,ZNF496,HHLA1
CA14_0___CTTN,2,21320.0,0,CA14,CTTN
EPPK1_0___TRIM67,2,21320.0,0,EPPK1,TRIM67
COL14A1_1___ERBB2,2,21320.0,1,COL14A1,ERBB2
ZNF496_0___ASH1L,2,21320.0,0,ZNF496,ASH1L
RUNX1T1_1___ZNF496,2,21320.0,1,RUNX1T1,ZNF496
NCALD_0___MYEOV,2,21320.0,0,NCALD,MYEOV
COL14A1_0___ATAD2,2,21320.0,0,COL14A1,ATAD2
ZNF496_1___ERLIN2,2,21320.0,1,ZNF496,ERLIN2
TRIB1_0___RYR2,2,21320.0,0,TRIB1,RYR2
TACC1_0___DNAH14,2,21320.0,0,TACC1,DNAH14
TRIB1_0___FER1L6,2,21320.0,0,TRIB1,FER1L6
COL14A1_0___MIR30D,2,21320.0,0,COL14A1,MIR30D
CNBD1_1___OXR1,2,21320.0,1,CNBD1,OXR1
TACC1_1___KCNU1,2,21320.0,1,TACC1,KCNU1
EPPK1_0___TG,2,21320.0,0,EPPK1,TG
GRHL2_1___RN7SKP226,2,21320.0,1,GRHL2,RN7SKP226
ZNF496_1___TRPS1,2,21320.0,1,ZNF496,TRPS1
CNBD1_1___FAM135B,2,21320.0,1,CNBD1,FAM135B
NCALD_0___RYR2,2,21320.0,0,NCALD,RYR2
EPPK1_0___HMCN1,2,21320.0,0,EPPK1,HMCN1
NCALD_0___CSMD3,2,21320.0,0,NCALD,CSMD3
CA14_0___WISP1,2,21320.0,0,CA14,WISP1
GRHL2_1___CNBD1,2,21320.0,1,GRHL2,CNBD1
GRHL2_1___FLG,2,21320.0,1,GRHL2,FLG
TRIB1_0___PLEC,2,21320.0,0,TRIB1,PLEC
NCALD_0___ERLIN2,2,21320.0,0,NCALD,ERLIN2
GRHL2_1___FAM135B,2,21320.0,1,GRHL2,FAM135B
EPPK1_0___FMN2,2,21320.0,0,EPPK1,FMN2
ZNF496_1___NOTCH2,2,21320.0,1,ZNF496,NOTCH2
COL14A1_1___PDE4DIP,2,21320.0,1,COL14A1,PDE4DIP
GRHL2_1___CSMD1,2,21320.0,1,GRHL2,CSMD1
COL14A1_1___MYC,2,21320.0,1,COL14A1,MYC
TRIB1_0___ZNF670,2,21320.0,0,TRIB1,ZNF670
COL14A1_0___TAF2,2,21320.0,0,COL14A1,TAF2
TRIB1_0___TG,2,21320.0,0,TRIB1,TG
ZNF496_1___CSMD3,2,21320.0,1,ZNF496,CSMD3
TAF2_0___CNBD1,2,21320.0,0,TAF2,CNBD1
EPPK1_0___HHLA1,2,21320.0,0,EPPK1,HHLA1
EPPK1_0___TACC1,2,21320.0,0,EPPK1,TACC1
ZNF496_0___RGS7,2,21320.0,0,ZNF496,RGS7
NCALD_0___OR2T3,2,21320.0,0,NCALD,OR2T3
RUNX1T1_1___TRIM67,2,21320.0,1,RUNX1T1,TRIM67
TAF2_0___PPFIA1,2,21320.0,0,TAF2,PPFIA1
MIR30D_0___SDCCAG8,2,21320.0,0,MIR30D,SDCCAG8
CA14_0___ARC,2,21320.0,0,CA14,ARC
EPPK1_0___PPFIA1,2,21320.0,0,EPPK1,PPFIA1
TAF2_0___TACC1,2,21320.0,0,TAF2,TACC1
RUNX1T1_0___COL22A1,2,21320.0,0,RUNX1T1,COL22A1
CA14_0___RGS7,2,21320.0,0,CA14,RGS7
NCALD_0___TAF2,2,21320.0,0,NCALD,TAF2
ZNF496_1___ERBB2,2,21320.0,1,ZNF496,ERBB2
CA14_0___HEATR1,2,21320.0,0,CA14,HEATR1
TAF2_0___GRHL2,2,21320.0,0,TAF2,GRHL2
EPPK1_0___GSDMC,2,21320.0,0,EPPK1,GSDMC
ZNF496_0___CDC42BPA,2,21320.0,0,ZNF496,CDC42BPA
RUNX1T1_1___ZNF703,2,21320.0,1,RUNX1T1,ZNF703
COL14A1_1___MYEOV,2,21320.0,1,COL14A1,MYEOV
TRIB1_0___TRPS1,2,21320.0,0,TRIB1,TRPS1
CCDC166_0___KHDRBS3,2,21320.0,0,CCDC166,KHDRBS3
GRHL2_0___DCAF13,2,21320.0,0,GRHL2,DCAF13
NCALD_0___TG,2,21320.0,0,NCALD,TG
NCALD_0___ZNF670,2,21320.0,0,NCALD,ZNF670
RUNX1T1_1___MAPK15,2,21320.0,1,RUNX1T1,MAPK15
TAF2_0___RAD21,2,21320.0,0,TAF2,RAD21
CCDC166_0___ZHX1,2,21320.0,0,CCDC166,ZHX1
COL14A1_1___AHCTF1,2,21320.0,1,COL14A1,AHCTF1
ZNF496_0___TRIM67,2,21320.0,0,ZNF496,TRIM67
NUDCD1_0___LY6D,2,21320.0,0,NUDCD1,LY6D
OR2L3_0___NLRP3,2,21320.0,0,OR2L3,NLRP3
SDCCAG8_0___GRHL2,2,21320.0,0,SDCCAG8,GRHL2
SDCCAG8_0___BAG4,2,21320.0,0,SDCCAG8,BAG4
SDCCAG8_0___SLC52A2,2,21320.0,0,SDCCAG8,SLC52A2
SDCCAG8_0___INTS8,2,21320.0,0,SDCCAG8,INTS8
SDCCAG8_0___ZFAT,2,21320.0,0,SDCCAG8,ZFAT
SDCCAG8_0___MYC,2,21320.0,0,SDCCAG8,MYC
SDCCAG8_0___TBC1D31,2,21320.0,0,SDCCAG8,TBC1D31
SDCCAG8_0___RNA5SP276,2,21320.0,0,SDCCAG8,RNA5SP276
SDCCAG8_0___ADCK5,2,21320.0,0,SDCCAG8,ADCK5
SDCCAG8_0___CNBD1,2,21320.0,0,SDCCAG8,CNBD1
SDCCAG8_0___EPPK1,2,21320.0,0,SDCCAG8,EPPK1
SDCCAG8_0___NID1,2,21320.0,0,SDCCAG8,NID1
KIAA0196_0___NLRP3,2,21320.0,0,KIAA0196,NLRP3
SDCCAG8_0___BAALC,2,21320.0,0,SDCCAG8,BAALC
SDCCAG8_0___WISP1,2,21320.0,0,SDCCAG8,WISP1
SDCCAG8_0___ESRP1,2,21320.0,0,SDCCAG8,ESRP1
SDCCAG8_0___RNF139,2,21320.0,0,SDCCAG8,RNF139
SDCCAG8_0___CCND1,2,21320.0,0,SDCCAG8,CCND1
SDCCAG8_0___MTBP,2,21320.0,0,SDCCAG8,MTBP
SDCCAG8_0___OR2L13,2,21320.0,0,SDCCAG8,OR2L13
SDCCAG8_0___KCNK9,2,21320.0,0,SDCCAG8,KCNK9
SDCCAG8_0___KMO,2,21320.0,0,SDCCAG8,KMO
SDCCAG8_0___ZNF250,2,21320.0,0,SDCCAG8,ZNF250
SDCCAG8_0___PLEC,2,21320.0,0,SDCCAG8,PLEC
SDCCAG8_0___ZNF670,2,21320.0,0,SDCCAG8,ZNF670
SDCCAG8_0___TG,2,21320.0,0,SDCCAG8,TG
SDCCAG8_0___COL22A1,2,21320.0,0,SDCCAG8,COL22A1
ARHGAP39_0___TMEM74,2,21320.0,0,ARHGAP39,TMEM74
ARHGAP39_0___LINC00536,2,21320.0,0,ARHGAP39,LINC00536
ARHGAP39_0___ENPP2,2,21320.0,0,ARHGAP39,ENPP2
ARHGAP39_0___PLEKHA6,2,21320.0,0,ARHGAP39,PLEKHA6
ARHGAP39_0___DNAH14,2,21320.0,0,ARHGAP39,DNAH14
ARHGAP39_0___TBC1D31,2,21320.0,0,ARHGAP39,TBC1D31
ARHGAP39_0___CCDC166,2,21320.0,0,ARHGAP39,CCDC166
ARHGAP39_0___PPFIA1,2,21320.0,0,ARHGAP39,PPFIA1
ARHGAP39_0___MIR30D,2,21320.0,0,ARHGAP39,MIR30D
ARHGAP39_0___COL14A1,2,21320.0,0,ARHGAP39,COL14A1
ARHGAP39_0___GPR137B,2,21320.0,0,ARHGAP39,GPR137B
ARHGAP39_0___BCL9,2,21320.0,0,ARHGAP39,BCL9
ARHGAP39_0___BAALC,2,21320.0,0,ARHGAP39,BAALC
ARHGAP39_0___KHDRBS3,2,21320.0,0,ARHGAP39,KHDRBS3
ARHGAP39_0___OR2T33,2,21320.0,0,ARHGAP39,OR2T33
ARHGAP39_0___CCND1,2,21320.0,0,ARHGAP39,CCND1
ARHGAP39_0___CYP11B1,2,21320.0,0,ARHGAP39,CYP11B1
ARHGAP39_0___LY6D,2,21320.0,0,ARHGAP39,LY6D
SDCCAG8_0___CEP170,2,21320.0,0,SDCCAG8,CEP170
SDCCAG8_0___CDC42BPA,2,21320.0,0,SDCCAG8,CDC42BPA
SDCCAG8_0___OR2C3,2,21320.0,0,SDCCAG8,OR2C3
SDCCAG8_0___LY6D,2,21320.0,0,SDCCAG8,LY6D
ABRA_0___TARBP1,2,21320.0,0,ABRA,TARBP1
ABRA_0___CDH1,2,21320.0,0,ABRA,CDH1
ABRA_1___RGS22,2,21320.0,1,ABRA,RGS22
ABRA_1___RUNX1T1,2,21320.0,1,ABRA,RUNX1T1
ABRA_1___GRHL2,2,21320.0,1,ABRA,GRHL2
ABRA_1___ZNF496,2,21320.0,1,ABRA,ZNF496
ABRA_1___TACC1,2,21320.0,1,ABRA,TACC1
ABRA_1___TSPYL5,2,21320.0,1,ABRA,TSPYL5
ABRA_1___OC90,2,21320.0,1,ABRA,OC90
ABRA_1___EXT1,2,21320.0,1,ABRA,EXT1
ABRA_1___ANGPT1,2,21320.0,1,ABRA,ANGPT1
ABRA_1___SDC2,2,21320.0,1,ABRA,SDC2
ABRA_1___ZNF695,2,21320.0,1,ABRA,ZNF695
ABRA_1___CTTN,2,21320.0,1,ABRA,CTTN
ABRA_1___MIR1208,2,21320.0,1,ABRA,MIR1208
KIAA0196_0___PLD5,2,21320.0,0,KIAA0196,PLD5
KIAA0196_0___OR2T3,2,21320.0,0,KIAA0196,OR2T3
KIAA0196_0___CDH1,2,21320.0,0,KIAA0196,CDH1
KIAA0196_0___OBSCN,2,21320.0,0,KIAA0196,OBSCN
KIAA0196_0___TTN,2,21320.0,0,KIAA0196,TTN
KIAA0196_0___ORAOV1,2,21320.0,0,KIAA0196,ORAOV1
KIAA0196_0___TP53,2,21320.0,0,KIAA0196,TP53
KIAA0196_0___TRPS1,2,21320.0,0,KIAA0196,TRPS1
KIAA0196_0___SPTA1,2,21320.0,0,KIAA0196,SPTA1
ABRA_1___EFR3A,2,21320.0,1,ABRA,EFR3A
ABRA_1___UBR5,2,21320.0,1,ABRA,UBR5
ABRA_0___NDUFB9,2,21320.0,0,ABRA,NDUFB9
ABRA_1___PLEKHA6,2,21320.0,1,ABRA,PLEKHA6
ABRA_0___FER1L6,2,21320.0,0,ABRA,FER1L6
ABRA_0___TTN,2,21320.0,0,ABRA,TTN
ABRA_0___RYR2,2,21320.0,0,ABRA,RYR2
ABRA_0___TP53,2,21320.0,0,ABRA,TP53
ABRA_0___TRPS1,2,21320.0,0,ABRA,TRPS1
ABRA_0___SLC26A7,2,21320.0,0,ABRA,SLC26A7
ABRA_0___ZFPM2,2,21320.0,0,ABRA,ZFPM2
ABRA_0___CSMD1,2,21320.0,0,ABRA,CSMD1
ABRA_0___ENPP2,2,21320.0,0,ABRA,ENPP2
ABRA_0___GDF6,2,21320.0,0,ABRA,GDF6
ABRA_0___ANO1,2,21320.0,0,ABRA,ANO1
ABRA_0___MIR30D,2,21320.0,0,ABRA,MIR30D
ABRA_0___TRAPPC9,2,21320.0,0,ABRA,TRAPPC9
ABRA_0___GPR137B,2,21320.0,0,ABRA,GPR137B
ABRA_0___TMEM71,2,21320.0,0,ABRA,TMEM71
ABRA_1___ASH1L,2,21320.0,1,ABRA,ASH1L
ABRA_1___KCNQ3,2,21320.0,1,ABRA,KCNQ3
ABRA_1___FMN2,2,21320.0,1,ABRA,FMN2
ABRA_1___TCHH,2,21320.0,1,ABRA,TCHH
ABRA_1___ENPP2,2,21320.0,1,ABRA,ENPP2
ABRA_1___CCAT1,2,21320.0,1,ABRA,CCAT1
ARHGAP39_0___ARC,2,21320.0,0,ARHGAP39,ARC
ARHGAP39_0___PLEC,2,21320.0,0,ARHGAP39,PLEC
OR2L13_0___KMO,2,21320.0,0,OR2L13,KMO
NECAB1_1___SHANK2,2,21320.0,1,NECAB1,SHANK2
ZNF703_0___CDH1,2,21320.0,0,ZNF703,CDH1
ZNF703_0___TP53,2,21320.0,0,ZNF703,TP53
ZNF703_0___FLG,2,21320.0,0,ZNF703,FLG
ZNF703_1___ERBB2,2,21320.0,1,ZNF703,ERBB2
OR13G1_0___CEP170,2,21320.0,0,OR13G1,CEP170
OR13G1_0___GATA3,2,21320.0,0,OR13G1,GATA3
OR13G1_0___RYR2,2,21320.0,0,OR13G1,RYR2
OR13G1_0___CSMD3,2,21320.0,0,OR13G1,CSMD3
OR13G1_0___SPTA1,2,21320.0,0,OR13G1,SPTA1
OR13G1_0___FLG,2,21320.0,0,OR13G1,FLG
ECM1_0___OR2AK2,2,21320.0,0,ECM1,OR2AK2
ECM1_0___OR2T2,2,21320.0,0,ECM1,OR2T2
ECM1_0___KCNQ3,2,21320.0,0,ECM1,KCNQ3
ECM1_0___ERBB2,2,21320.0,0,ECM1,ERBB2
ECM1_0___COL22A1,2,21320.0,0,ECM1,COL22A1
ECM1_0___TARBP1,2,21320.0,0,ECM1,TARBP1
ECM1_0___OR2T3,2,21320.0,0,ECM1,OR2T3
ECM1_0___CDH1,2,21320.0,0,ECM1,CDH1
ECM1_0___ZNF670,2,21320.0,0,ECM1,ZNF670
ECM1_0___PLEC,2,21320.0,0,ECM1,PLEC
ECM1_0___HMCN1,2,21320.0,0,ECM1,HMCN1
NECAB1_1___OR2T33,2,21320.0,1,NECAB1,OR2T33
NECAB1_1___TACC1,2,21320.0,1,NECAB1,TACC1
ECM1_0___MYEOV,2,21320.0,0,ECM1,MYEOV
NECAB1_1___USH2A,2,21320.0,1,NECAB1,USH2A
NECAB1_0___UBR5,2,21320.0,0,NECAB1,UBR5
NECAB1_0___GDF6,2,21320.0,0,NECAB1,GDF6
NECAB1_0___TBC1D31,2,21320.0,0,NECAB1,TBC1D31
NECAB1_0___OR2B11,2,21320.0,0,NECAB1,OR2B11
NECAB1_0___ANO1,2,21320.0,0,NECAB1,ANO1
NECAB1_0___TRIQK,2,21320.0,0,NECAB1,TRIQK
NECAB1_0___EPPK1,2,21320.0,0,NECAB1,EPPK1
NECAB1_0___LRRC6,2,21320.0,0,NECAB1,LRRC6
NECAB1_0___OR2L3,2,21320.0,0,NECAB1,OR2L3
NECAB1_0___ADSS,2,21320.0,0,NECAB1,ADSS
NECAB1_0___FLG2,2,21320.0,0,NECAB1,FLG2
NECAB1_0___MTSS1,2,21320.0,0,NECAB1,MTSS1
NECAB1_0___OR2T33,2,21320.0,0,NECAB1,OR2T33
NECAB1_0___CYP11B2,2,21320.0,0,NECAB1,CYP11B2
NECAB1_0___MTBP,2,21320.0,0,NECAB1,MTBP
NECAB1_0___SNX31,2,21320.0,0,NECAB1,SNX31
NECAB1_0___KIAA0196,2,21320.0,0,NECAB1,KIAA0196
NECAB1_0___TMEM71,2,21320.0,0,NECAB1,TMEM71
NECAB1_0___DPY19L4,2,21320.0,0,NECAB1,DPY19L4
NECAB1_1___TP53,2,21320.0,1,NECAB1,TP53
NECAB1_1___SPTA1,2,21320.0,1,NECAB1,SPTA1
ECM1_0___CSMD3,2,21320.0,0,ECM1,CSMD3
ECM1_0___TRPS1,2,21320.0,0,ECM1,TRPS1
OR2L13_0___TMEM71,2,21320.0,0,OR2L13,TMEM71
OR2L13_0___ADCY8,2,21320.0,0,OR2L13,ADCY8
OR2L13_0___PCNXL2,2,21320.0,0,OR2L13,PCNXL2
OR2L13_0___PDE4DIP,2,21320.0,0,OR2L13,PDE4DIP
OR2L13_0___GDF6,2,21320.0,0,OR2L13,GDF6
OR2L13_0___TFB2M,2,21320.0,0,OR2L13,TFB2M
OR2L13_0___SETDB1,2,21320.0,0,OR2L13,SETDB1
OR2L13_0___EPPK1,2,21320.0,0,OR2L13,EPPK1
OR2L13_0___PPFIA1,2,21320.0,0,OR2L13,PPFIA1
OR2L13_0___CA14,2,21320.0,0,OR2L13,CA14
OR2L13_0___PCAT1,2,21320.0,0,OR2L13,PCAT1
OR2L13_0___TRAPPC9,2,21320.0,0,OR2L13,TRAPPC9
OR2L13_0___KIAA1429,2,21320.0,0,OR2L13,KIAA1429
OR2L13_0___KCNV1,2,21320.0,0,OR2L13,KCNV1
OR2L13_0___ESRP1,2,21320.0,0,OR2L13,ESRP1
OR2L13_0___OR2T1,2,21320.0,0,OR2L13,OR2T1
OR2L13_0___OR14A16,2,21320.0,0,OR2L13,OR14A16
OR2L13_0___ZNF695,2,21320.0,0,OR2L13,ZNF695
OR2L13_0___EXO1,2,21320.0,0,OR2L13,EXO1
OR2L13_0___CTTN,2,21320.0,0,OR2L13,CTTN
OR2L13_0___OR2T27,2,21320.0,0,OR2L13,OR2T27
OR2L13_0___RN7SL350P,2,21320.0,0,OR2L13,RN7SL350P
OR2L13_0___ABRA,2,21320.0,0,OR2L13,ABRA
OR2L13_0___NLRP3,2,21320.0,0,OR2L13,NLRP3
OR2L13_0___OR14K1,2,21320.0,0,OR2L13,OR14K1
ECM1_0___AHCTF1,2,21320.0,0,ECM1,AHCTF1
OR2L13_0___OR2T2,2,21320.0,0,OR2L13,OR2T2
ECM1_0___RAD54B,2,21320.0,0,ECM1,RAD54B
ECM1_0___NLRP3,2,21320.0,0,ECM1,NLRP3
ECM1_0___PKHD1L1,2,21320.0,0,ECM1,PKHD1L1
ECM1_0___USH2A,2,21320.0,0,ECM1,USH2A
ECM1_0___PDE4DIP,2,21320.0,0,ECM1,PDE4DIP
ECM1_0___PLEKHA6,2,21320.0,0,ECM1,PLEKHA6
ECM1_0___KCNU1,2,21320.0,0,ECM1,KCNU1
ECM1_0___MYC,2,21320.0,0,ECM1,MYC
ECM1_0___FAM135B,2,21320.0,0,ECM1,FAM135B
ECM1_0___EFR3A,2,21320.0,0,ECM1,EFR3A
ECM1_0___ADCK5,2,21320.0,0,ECM1,ADCK5
ECM1_0___GRHL2,2,21320.0,0,ECM1,GRHL2
ECM1_0___CA14,2,21320.0,0,ECM1,CA14
ECM1_0___TRIM67,2,21320.0,0,ECM1,TRIM67
ECM1_0___CPSF1,2,21320.0,0,ECM1,CPSF1
ECM1_0___RN7SL350P,2,21320.0,0,ECM1,RN7SL350P
ECM1_0___OR2L13,2,21320.0,0,ECM1,OR2L13
ECM1_0___ARHGAP39,2,21320.0,0,ECM1,ARHGAP39
ECM1_0___PLEKHF2,2,21320.0,0,ECM1,PLEKHF2
OR2L13_0___CEP170,2,21320.0,0,OR2L13,CEP170
OR2L13_0___CDC42BPA,2,21320.0,0,OR2L13,CDC42BPA
KIAA0196_0___RAD54B,2,21320.0,0,KIAA0196,RAD54B
KIAA0196_0___TCHH,2,21320.0,0,KIAA0196,TCHH
NECAB1_0___ZFAT,2,21320.0,0,NECAB1,ZFAT
KMO_0___PCNXL2,2,21320.0,0,KMO,PCNXL2
CYP11B1_0___ARNT,2,21320.0,0,CYP11B1,ARNT
KMO_0___CEP170,2,21320.0,0,KMO,CEP170
KMO_0___ASH1L,2,21320.0,0,KMO,ASH1L
KMO_0___GSDMC,2,21320.0,0,KMO,GSDMC
KMO_0___HEATR1,2,21320.0,0,KMO,HEATR1
KMO_0___FMN2,2,21320.0,0,KMO,FMN2
KMO_0___INTS8,2,21320.0,0,KMO,INTS8
KMO_0___BAI1,2,21320.0,0,KMO,BAI1
KMO_0___RAB11FIP1,2,21320.0,0,KMO,RAB11FIP1
KMO_0___ZFPM2,2,21320.0,0,KMO,ZFPM2
KMO_0___ENPP2,2,21320.0,0,KMO,ENPP2
KIAA0196_0___OR2T34,2,21320.0,0,KIAA0196,OR2T34
KMO_0___PDE4DIP,2,21320.0,0,KMO,PDE4DIP
KMO_0___UBR5,2,21320.0,0,KMO,UBR5
KMO_0___GDF6,2,21320.0,0,KMO,GDF6
KMO_0___EPPK1,2,21320.0,0,KMO,EPPK1
KMO_0___ZNF496,2,21320.0,0,KMO,ZNF496
KMO_0___CA14,2,21320.0,0,KMO,CA14
KMO_0___BCL9,2,21320.0,0,KMO,BCL9
KMO_0___BAALC,2,21320.0,0,KMO,BAALC
KMO_0___MTSS1,2,21320.0,0,KMO,MTSS1
KMO_0___CYP11B2,2,21320.0,0,KMO,CYP11B2
CYP11B1_0___MROH5,2,21320.0,0,CYP11B1,MROH5
CYP11B1_0___PTK2,2,21320.0,0,CYP11B1,PTK2
CYP11B1_0___SCRIB,2,21320.0,0,CYP11B1,SCRIB
CYP11B1_0___MIR548AA1,2,21320.0,0,CYP11B1,MIR548AA1
MIR1208_0___CYP11B1,2,21320.0,0,MIR1208,CYP11B1
FGF19_0___CDH1,2,21320.0,0,FGF19,CDH1
FGF19_0___CSMD3,2,21320.0,0,FGF19,CSMD3
FGF19_0___TP53,2,21320.0,0,FGF19,TP53
FGF19_0___UBR5,2,21320.0,0,FGF19,UBR5
